,date,rate
1000,15.01.2021,28.0609
1001,14.01.2021,27.9705
1002,13.01.2021,28.046
1003,12.01.2021,28.2038
1004,11.01.2021,28.2847
1005,10.01.2021,28.4028
1006,09.01.2021,28.4028
1007,08.01.2021,28.4028
1008,07.01.2021,28.4028
1009,06.01.2021,28.4028
1010,05.01.2021,28.431
1011,04.01.2021,28.2746
1012,03.01.2021,28.2746
1013,02.01.2021,28.2746
1014,01.01.2021,28.2746
1015,31.12.2020,28.2746
1016,30.12.2020,28.2605
1017,29.12.2020,28.3668
1018,28.12.2020,28.3547
1019,27.12.2020,28.4551
1020,26.12.2020,28.4551
1021,25.12.2020,28.4551
1022,24.12.2020,28.4551
1023,23.12.2020,28.2513
1024,22.12.2020,28.0391
1025,21.12.2020,27.828
1026,20.12.2020,27.8184
1027,19.12.2020,27.8184
1028,18.12.2020,27.8184
1029,17.12.2020,27.7373
1030,16.12.2020,27.759
1031,15.12.2020,27.8661
1032,14.12.2020,27.9666
1033,13.12.2020,28.075
1034,12.12.2020,28.075
1035,11.12.2020,28.075
1036,10.12.2020,28.0406
1037,09.12.2020,28.0828
1038,08.12.2020,28.2394
1039,07.12.2020,28.2913
1040,06.12.2020,28.3038
1041,05.12.2020,28.3038
1042,04.12.2020,28.3038
1043,03.12.2020,28.4367
1044,02.12.2020,28.5583
1045,01.12.2020,28.4962
1046,30.11.2020,28.4681
1047,29.11.2020,28.4428
1048,28.11.2020,28.4428
1049,27.11.2020,28.4428
1050,26.11.2020,28.3816
1051,25.11.2020,28.3741
1052,24.11.2020,28.3694
1053,23.11.2020,28.3553
1054,22.11.2020,28.2572
1055,21.11.2020,28.2572
1056,20.11.2020,28.2572
1057,19.11.2020,28.13
1058,18.11.2020,28.1067
1059,17.11.2020,28.112
1060,16.11.2020,28.1158
1061,15.11.2020,28.1963
1062,14.11.2020,28.1963
1063,13.11.2020,28.1963
1064,12.11.2020,28.161
1065,11.11.2020,28.1206
1066,10.11.2020,28.1116
1067,09.11.2020,28.1375
1068,08.11.2020,28.3643
1069,07.11.2020,28.3643
1070,06.11.2020,28.3643
1071,05.11.2020,28.5074
1072,04.11.2020,28.6
1073,03.11.2020,28.5827
1074,02.11.2020,28.4507
1075,01.11.2020,28.4383
1076,31.10.2020,28.4383
1077,30.10.2020,28.4383
1078,29.10.2020,28.3989
1079,28.10.2020,28.3655
1080,27.10.2020,28.3352
1081,26.10.2020,28.2911
1082,25.10.2020,28.265
1083,24.10.2020,28.265
1084,23.10.2020,28.265
1085,22.10.2020,28.2737
1086,21.10.2020,28.3707
1087,20.10.2020,28.3762
1088,19.10.2020,28.3649
1089,18.10.2020,28.3365
1090,17.10.2020,28.3365
1091,16.10.2020,28.3365
1092,15.10.2020,28.3164
1093,14.10.2020,28.2481
1094,13.10.2020,28.2481
1095,12.10.2020,28.2098
1096,11.10.2020,28.2836
1097,10.10.2020,28.2836
1098,09.10.2020,28.2836
1099,08.10.2020,28.324
1100,07.10.2020,28.3639
1101,06.10.2020,28.4009
1102,05.10.2020,28.3408
1103,04.10.2020,28.3343
1104,03.10.2020,28.3343
1105,02.10.2020,28.3343
1106,01.10.2020,28.3105
1107,30.09.2020,28.2989
1108,29.09.2020,28.3062
1109,28.09.2020,28.2673
1110,27.09.2020,28.2487
1111,26.09.2020,28.2487
1112,25.09.2020,28.2487
1113,24.09.2020,28.1874
1114,23.09.2020,28.2059
1115,22.09.2020,28.2022
1116,21.09.2020,28.1718
1117,20.09.2020,28.1127
1118,19.09.2020,28.1127
1119,18.09.2020,28.1127
1120,17.09.2020,28.1195
1121,16.09.2020,28.0556
1122,15.09.2020,28.0003
1123,14.09.2020,27.9003
1124,13.09.2020,27.8346
1125,12.09.2020,27.8346
1126,11.09.2020,27.8346
1127,10.09.2020,27.8296
1128,09.09.2020,27.8032
1129,08.09.2020,27.7509
1130,07.09.2020,27.7325
1131,06.09.2020,27.6908
1132,05.09.2020,27.6908
1133,04.09.2020,27.6908
1134,03.09.2020,27.6428
1135,02.09.2020,27.6049
1136,01.09.2020,27.5618
1137,31.08.2020,27.4759
1138,30.08.2020,27.4615
1139,29.08.2020,27.4615
1140,28.08.2020,27.4615
1141,27.08.2020,27.386
1142,26.08.2020,27.4383
1143,25.08.2020,27.3942
1144,24.08.2020,27.4812
1145,23.08.2020,27.4812
1146,22.08.2020,27.4812
1147,21.08.2020,27.4812
1148,20.08.2020,27.316
1149,19.08.2020,27.2297
1150,18.08.2020,27.3061
1151,17.08.2020,27.3474
1152,16.08.2020,27.4083
1153,15.08.2020,27.4083
1154,14.08.2020,27.4083
1155,13.08.2020,27.5266
1156,12.08.2020,27.5982
1157,11.08.2020,27.6007
1158,10.08.2020,27.6486
1159,09.08.2020,27.6793
1160,08.08.2020,27.6793
1161,07.08.2020,27.6793
1162,06.08.2020,27.7028
1163,05.08.2020,27.8225
1164,04.08.2020,27.7365
1165,03.08.2020,27.6798
1166,02.08.2020,27.6913
1167,01.08.2020,27.6913
1168,31.07.2020,27.6913
1169,30.07.2020,27.6867
1170,29.07.2020,27.6851
1171,28.07.2020,27.7571
1172,27.07.2020,27.7559
1173,26.07.2020,27.8779
1174,25.07.2020,27.8779
1175,24.07.2020,27.8779
1176,23.07.2020,27.7798
1177,22.07.2020,27.6647
1178,21.07.2020,27.6011
1179,20.07.2020,27.3606
1180,19.07.2020,27.2738
1181,18.07.2020,27.2738
1182,17.07.2020,27.2738
1183,16.07.2020,27.119
1184,15.07.2020,27.1436
1185,14.07.2020,27.0883
1186,13.07.2020,26.9505
1187,12.07.2020,26.9335
1188,11.07.2020,26.9335
1189,10.07.2020,26.9335
1190,09.07.2020,26.9514
1191,08.07.2020,26.9309
1192,07.07.2020,27.1269
1193,06.07.2020,27.1716
1194,05.07.2020,27.1801
1195,04.07.2020,27.1801
1196,03.07.2020,27.1801
1197,02.07.2020,26.77
1198,01.07.2020,26.6676
1199,30.06.2020,26.6922
1200,29.06.2020,26.7002
1201,28.06.2020,26.7002
1202,27.06.2020,26.7002
1203,26.06.2020,26.7002
1204,25.06.2020,26.6509
1205,24.06.2020,26.6078
1206,23.06.2020,26.6695
1207,22.06.2020,26.7207
1208,21.06.2020,26.7633
1209,20.06.2020,26.7633
1210,19.06.2020,26.7633
1211,18.06.2020,26.776
1212,17.06.2020,26.7424
1213,16.06.2020,26.844
1214,15.06.2020,26.7303
1215,14.06.2020,26.5999
1216,13.06.2020,26.5999
1217,12.06.2020,26.5999
1218,11.06.2020,26.6367
1219,10.06.2020,26.6412
1220,09.06.2020,26.6005
1221,08.06.2020,26.6953
1222,07.06.2020,26.6953
1223,06.06.2020,26.6953
1224,05.06.2020,26.6953
1225,04.06.2020,26.7544
1226,03.06.2020,26.7955
1227,02.06.2020,26.8181
1228,01.06.2020,26.8685
1229,31.05.2020,26.9059
1230,30.05.2020,26.9059
1231,29.05.2020,26.9059
1232,28.05.2020,27.0002
1233,27.05.2020,26.9029
1234,26.05.2020,26.8742
1235,25.05.2020,26.7556
1236,24.05.2020,26.7699
1237,23.05.2020,26.7699
1238,22.05.2020,26.7699
1239,21.05.2020,26.5854
1240,20.05.2020,26.5159
1241,19.05.2020,26.571
1242,18.05.2020,26.638
1243,17.05.2020,26.6792
1244,16.05.2020,26.6792
1245,15.05.2020,26.6792
1246,14.05.2020,26.6897
1247,13.05.2020,26.7947
1248,12.05.2020,26.8196
1249,11.05.2020,26.8185
1250,10.05.2020,26.8185
1251,09.05.2020,26.8185
1252,08.05.2020,26.8185
1253,07.05.2020,26.9323
1254,06.05.2020,26.9774
1255,05.05.2020,26.9749
1256,04.05.2020,26.9592
1257,03.05.2020,26.9714
1258,02.05.2020,26.9714
1259,01.05.2020,26.9714
1260,30.04.2020,26.9714
1261,29.04.2020,27.0485
1262,28.04.2020,27.1025
1263,27.04.2020,27.1441
1264,26.04.2020,27.0137
1265,25.04.2020,27.0137
1266,24.04.2020,27.0137
1267,23.04.2020,27.0536
1268,22.04.2020,27.0815
1269,21.04.2020,27.0774
1270,20.04.2020,27.2022
1271,19.04.2020,27.2022
1272,18.04.2020,27.2022
1273,17.04.2020,27.2022
1274,16.04.2020,27.2219
1275,15.04.2020,27.0899
1276,14.04.2020,27.0404
1277,13.04.2020,27.2022
1278,12.04.2020,27.2598
1279,11.04.2020,27.2598
1280,10.04.2020,27.2598
1281,09.04.2020,27.1965
1282,08.04.2020,27.0996
1283,07.04.2020,27.2365
1284,06.04.2020,27.373
1285,05.04.2020,27.5962
1286,04.04.2020,27.5962
1287,03.04.2020,27.5962
1288,02.04.2020,27.7538
1289,01.04.2020,27.6289
1290,31.03.2020,28.0615
1291,30.03.2020,28.183
1292,29.03.2020,28.1381
1293,28.03.2020,28.1381
1294,27.03.2020,28.1381
1295,26.03.2020,27.9552
1296,25.03.2020,27.7728
1297,24.03.2020,28.1126
1298,23.03.2020,27.7386
1299,22.03.2020,27.8025
1300,21.03.2020,27.8025
1301,20.03.2020,27.8025
1302,19.03.2020,27.2685
1303,18.03.2020,27.0566
1304,17.03.2020,26.5249
1305,16.03.2020,26.089
1306,15.03.2020,25.858
1307,14.03.2020,25.858
1308,13.03.2020,25.858
1309,12.03.2020,25.624
1310,11.03.2020,25.3135
1311,10.03.2020,24.9215
1312,09.03.2020,24.7413
1313,08.03.2020,24.7413
1314,07.03.2020,24.7413
1315,06.03.2020,24.7413
1316,05.03.2020,24.8908
1317,04.03.2020,24.9386
1318,03.03.2020,24.818
1319,02.03.2020,24.59
1320,01.03.2020,24.561
1321,29.02.2020,24.561
1322,28.02.2020,24.561
1323,27.02.2020,24.649
1324,26.02.2020,24.5307
1325,25.02.2020,24.4995
1326,24.02.2020,24.453
1327,23.02.2020,24.4777
1328,22.02.2020,24.4777
1329,21.02.2020,24.4777
1330,20.02.2020,24.5231
1331,19.02.2020,24.4431
1332,18.02.2020,24.4456
1333,17.02.2020,24.447
1334,16.02.2020,24.4795
1335,15.02.2020,24.4795
1336,14.02.2020,24.4795
1337,13.02.2020,24.4966
1338,12.02.2020,24.4236
1339,11.02.2020,24.5188
1340,10.02.2020,24.537
1341,09.02.2020,24.5794
1342,08.02.2020,24.5794
1343,07.02.2020,24.5794
1344,06.02.2020,24.7959
1345,05.02.2020,24.8523
1346,04.02.2020,25.0836
1347,03.02.2020,25.0294
1348,02.02.2020,24.9196
1349,01.02.2020,24.9196
1350,31.01.2020,24.9196
1351,30.01.2020,24.8491
1352,29.01.2020,24.7204
1353,28.01.2020,24.5984
1354,27.01.2020,24.3301
1355,26.01.2020,24.5212
1356,25.01.2020,24.5212
1357,24.01.2020,24.5212
1358,23.01.2020,24.331
1359,22.01.2020,24.2586
1360,21.01.2020,24.3257
1361,20.01.2020,24.2527
1362,19.01.2020,24.0923
1363,18.01.2020,24.0923
1364,17.01.2020,24.0923
1365,16.01.2020,23.9821
1366,15.01.2020,24.0257
1367,14.01.2020,23.9275
1368,13.01.2020,23.9677
1369,12.01.2020,23.9677
1370,11.01.2020,23.9677
1371,10.01.2020,24.119
1372,09.01.2020,23.8345
1373,08.01.2020,23.6785
1374,07.01.2020,23.6862
1375,06.01.2020,23.6862
1376,05.01.2020,23.6862
1377,04.01.2020,23.6862
1378,03.01.2020,23.6862
1379,02.01.2020,23.6862
1380,01.01.2020,23.6862
1381,31.12.2019,23.6862
1382,30.12.2019,23.6862
1383,29.12.2019,23.6862
1384,28.12.2019,23.6862
1385,27.12.2019,2329.2885
1386,26.12.2019,2325.5155
1387,25.12.2019,2327.5766
1388,24.12.2019,2327.5766
1389,23.12.2019,2329.1225
1390,22.12.2019,2332.5284
1391,21.12.2019,2332.5284
1392,20.12.2019,2337.4052
1393,19.12.2019,2341.3086
1394,18.12.2019,2346.9132
1395,17.12.2019,2349.0376
1396,16.12.2019,2349.7996
1397,15.12.2019,2356.3276
1398,14.12.2019,2356.3276
1399,13.12.2019,2356.3276
1400,12.12.2019,2360.3546
1401,11.12.2019,2368.9203
1402,10.12.2019,2368.8511
1403,09.12.2019,2372.4789
1404,08.12.2019,2387.7034
1405,07.12.2019,2387.7034
1406,06.12.2019,2387.7034
1407,05.12.2019,2393.0282
1408,04.12.2019,2393.9216
1409,03.12.2019,2395.7354
1410,02.12.2019,2397.2276
1411,01.12.2019,2403.5575
1412,30.11.2019,2403.5575
1413,29.11.2019,2403.5575
1414,28.11.2019,2398.4391
1415,27.11.2019,2398.2702
1416,26.11.2019,2405.3801
1417,25.11.2019,2416.4262
1418,24.11.2019,2419.3689
1419,23.11.2019,2419.3689
1420,22.11.2019,2419.3689
1421,21.11.2019,2418.3603
1422,20.11.2019,2420.3928
1423,19.11.2019,2413.7178
1424,18.11.2019,2422.0132
1425,17.11.2019,2424.4999
1426,16.11.2019,2424.4999
1427,15.11.2019,2424.4999
1428,14.11.2019,2431.5588
1429,13.11.2019,2446.1896
1430,12.11.2019,2451.1018
1431,11.11.2019,2450.1887
1432,10.11.2019,2451.5816
1433,09.11.2019,2451.5816
1434,08.11.2019,2451.5816
1435,07.11.2019,2465.7612
1436,06.11.2019,2471.9467
1437,05.11.2019,2479.8021
1438,04.11.2019,2473.8144
1439,03.11.2019,2481.9089
1440,02.11.2019,2481.9089
1441,01.11.2019,2481.9089
1442,31.10.2019,2499.5421
1443,30.10.2019,2511.3805
1444,29.10.2019,2506.7144
1445,28.10.2019,2517.4116
1446,27.10.2019,2511.4112
1447,26.10.2019,2511.4112
1448,25.10.2019,2511.4112
1449,24.10.2019,2489.2529
1450,23.10.2019,2484.4629
1451,22.10.2019,2497.5156
1452,21.10.2019,2503.5071
1453,20.10.2019,2473.3852
1454,19.10.2019,2473.3852
1455,18.10.2019,2473.3852
1456,17.10.2019,2483.5244
1457,16.10.2019,2478.5759
1458,15.10.2019,2453.8038
1459,14.10.2019,2453.0569
1460,13.10.2019,2453.0569
1461,12.10.2019,2453.0569
1462,11.10.2019,2453.0569
1463,10.10.2019,2470.1001
1464,09.10.2019,2470.7021
1465,08.10.2019,2486.7568
1466,07.10.2019,2461.1821
1467,06.10.2019,2487.7122
1468,05.10.2019,2487.7122
1469,04.10.2019,2487.7122
1470,03.10.2019,2485.9769
1471,02.10.2019,2455.5302
1472,01.10.2019,2419.7474
1473,30.09.2019,2408.2809
1474,29.09.2019,2418.6956
1475,28.09.2019,2418.6956
1476,27.09.2019,2418.6956
1477,26.09.2019,2412.0199
1478,25.09.2019,2420.9491
1479,24.09.2019,2432.7195
1480,23.09.2019,2443.2618
1481,22.09.2019,2461.7559
1482,21.09.2019,2461.7559
1483,20.09.2019,2461.7559
1484,19.09.2019,2466.9853
1485,18.09.2019,2476.452
1486,17.09.2019,2477.1443
1487,16.09.2019,2471.0681
1488,15.09.2019,2483.1184
1489,14.09.2019,2483.1184
1490,13.09.2019,2483.1184
1491,12.09.2019,2496.8816
1492,11.09.2019,2488.2279
1493,10.09.2019,2502.6567
1494,09.09.2019,2508.6035
1495,08.09.2019,2531.0639
1496,07.09.2019,2531.0639
1497,06.09.2019,2531.0639
1498,05.09.2019,2526.3457
1499,04.09.2019,2529.6865
1500,03.09.2019,2526.3473
1501,02.09.2019,2514.4111
1502,01.09.2019,2523.2299
1503,31.08.2019,2523.2299
1504,30.08.2019,2523.2299
1505,29.08.2019,2522.1856
1506,28.08.2019,2516.493
1507,27.08.2019,2506.289
1508,26.08.2019,2504.2697
1509,25.08.2019,2504.2697
1510,24.08.2019,2504.2697
1511,23.08.2019,2504.2697
1512,22.08.2019,2520.4427
1513,21.08.2019,2513.13
1514,20.08.2019,2517.5684
1515,19.08.2019,2514.2848
1516,18.08.2019,2532.1651
1517,17.08.2019,2532.1651
1518,16.08.2019,2532.1651
1519,15.08.2019,2524.9317
1520,14.08.2019,2514.616
1521,13.08.2019,2515.8487
1522,12.08.2019,2509.0813
1523,11.08.2019,2531.6561
1524,10.08.2019,2531.6561
1525,09.08.2019,2531.6561
1526,08.08.2019,2542.4348
1527,07.08.2019,2559.0328
1528,06.08.2019,2573.5045
1529,05.08.2019,2553.7711
1530,04.08.2019,2534.9919
1531,03.08.2019,2534.9919
1532,02.08.2019,2534.9919
1533,01.08.2019,2502.0755
1534,31.07.2019,2508.5516
1535,30.07.2019,2525.2582
1536,29.07.2019,2543.9728
1537,28.07.2019,2548.7337
1538,27.07.2019,2548.7337
1539,26.07.2019,2548.7337
1540,25.07.2019,2551.63
1541,24.07.2019,2563.0047
1542,23.07.2019,2564.3112
1543,22.07.2019,2581.5345
1544,21.07.2019,2603.0049
1545,20.07.2019,2603.0049
1546,19.07.2019,2603.0049
1547,18.07.2019,2586.2087
1548,17.07.2019,2586.4142
1549,16.07.2019,2574.092
1550,15.07.2019,2576.0584
1551,14.07.2019,2580.1837
1552,13.07.2019,2580.1837
1553,12.07.2019,2580.1837
1554,11.07.2019,2570.0474
1555,10.07.2019,2548.9178
1556,09.07.2019,2560.2161
1557,08.07.2019,2571.1361
1558,07.07.2019,2587.0835
1559,06.07.2019,2587.0835
1560,05.07.2019,2587.0835
1561,04.07.2019,2604.4841
1562,03.07.2019,2617.9033
1563,02.07.2019,2620.6493
1564,01.07.2019,2617.7939
1565,30.06.2019,2616.6382
1566,29.06.2019,2616.6382
1567,28.06.2019,2616.6382
1568,27.06.2019,2616.6382
1569,26.06.2019,2619.1023
1570,25.06.2019,2619.1201
1571,24.06.2019,2626.6416
1572,23.06.2019,2637.5876
1573,22.06.2019,2637.5876
1574,21.06.2019,2637.5876
1575,20.06.2019,2633.4256
1576,19.06.2019,2638.8427
1577,18.06.2019,2642.1945
1578,17.06.2019,2641.708
1579,16.06.2019,2641.708
1580,15.06.2019,2641.708
1581,14.06.2019,2641.708
1582,13.06.2019,2640.1893
1583,12.06.2019,2629.895
1584,11.06.2019,2637.5022
1585,10.06.2019,2659.5721
1586,09.06.2019,2679.5094
1587,08.06.2019,2679.5094
1588,07.06.2019,2679.5094
1589,06.06.2019,2693.0098
1590,05.06.2019,2720.6934
1591,04.06.2019,2695.4834
1592,03.06.2019,2685.4695
1593,02.06.2019,2687.2573
1594,01.06.2019,2687.2573
1595,31.05.2019,2687.2573
1596,30.05.2019,2668.3376
1597,29.05.2019,2640.6167
1598,28.05.2019,2632.5682
1599,27.05.2019,2647.478
1600,26.05.2019,2633.5723
1601,25.05.2019,2633.5723
1602,24.05.2019,2633.5723
1603,23.05.2019,2630.4698
1604,22.05.2019,2611.2451
1605,21.05.2019,2620.2895
1606,20.05.2019,2636.8202
1607,19.05.2019,2634.2913
1608,18.05.2019,2634.2913
1609,17.05.2019,2634.2913
1610,16.05.2019,2637.4033
1611,15.05.2019,2616.2875
1612,14.05.2019,2611.3216
1613,13.05.2019,2620.5887
1614,12.05.2019,2620.5887
1615,11.05.2019,2620.5887
1616,10.05.2019,2624.955
1617,09.05.2019,2634.002
1618,08.05.2019,2634.002
1619,07.05.2019,2649.592
1620,06.05.2019,2648.0461
1621,05.05.2019,2655.7242
1622,04.05.2019,2655.7242
1623,03.05.2019,2655.7242
1624,02.05.2019,2649.2737
1625,01.05.2019,2661.9328
1626,30.04.2019,2661.9328
1627,29.04.2019,2661.9328
1628,28.04.2019,2661.9328
1629,27.04.2019,2661.9328
1630,26.04.2019,2661.9328
1631,25.04.2019,2659.4202
1632,24.04.2019,2668.8008
1633,23.04.2019,2677.5371
1634,22.04.2019,2685.397
1635,21.04.2019,2683.7655
1636,20.04.2019,2683.7655
1637,19.04.2019,2683.7655
1638,18.04.2019,2668.7575
1639,17.04.2019,2672.2277
1640,16.04.2019,2681.0204
1641,15.04.2019,2671.3872
1642,14.04.2019,2683.1419
1643,13.04.2019,2683.1419
1644,12.04.2019,2683.1419
1645,11.04.2019,2676.5228
1646,10.04.2019,2669.6098
1647,09.04.2019,2664.4138
1648,08.04.2019,2676.8706
1649,07.04.2019,2702.2033
1650,06.04.2019,2702.2033
1651,05.04.2019,2702.2033
1652,04.04.2019,2708.1121
1653,03.04.2019,2697.4158
1654,02.04.2019,2719.0867
1655,01.04.2019,2720.9103
1656,31.03.2019,2724.8765
1657,30.03.2019,2724.8765
1658,29.03.2019,2724.8765
1659,28.03.2019,2708.1767
1660,27.03.2019,2698.0222
1661,26.03.2019,2688.9136
1662,25.03.2019,2696.0935
1663,24.03.2019,2725.6311
1664,23.03.2019,2725.6311
1665,22.03.2019,2725.6311
1666,21.03.2019,2716.7879
1667,20.03.2019,2716.083
1668,19.03.2019,2713.189
1669,18.03.2019,2701.4849
1670,17.03.2019,2671.6488
1671,16.03.2019,2671.6488
1672,15.03.2019,2671.6488
1673,14.03.2019,2670.2931
1674,13.03.2019,2635.9553
1675,12.03.2019,2631.1955
1676,11.03.2019,2638.9167
1677,10.03.2019,2648.1142
1678,09.03.2019,2648.1142
1679,08.03.2019,2648.1142
1680,07.03.2019,2648.1142
1681,06.03.2019,2676.2376
1682,05.03.2019,2682.7083
1683,04.03.2019,2686.2244
1684,03.03.2019,2685.9165
1685,02.03.2019,2685.9165
1686,01.03.2019,2685.9165
1687,28.02.2019,2699.2764
1688,27.02.2019,2698.2628
1689,26.02.2019,2699.0656
1690,25.02.2019,2701.7312
1691,24.02.2019,2700.263
1692,23.02.2019,2700.263
1693,22.02.2019,2700.263
1694,21.02.2019,2708.7563
1695,20.02.2019,2717.3251
1696,19.02.2019,2718.5914
1697,18.02.2019,2724.7894
1698,17.02.2019,2715.9961
1699,16.02.2019,2715.9961
1700,15.02.2019,2715.9961
1701,14.02.2019,2709.2791
1702,13.02.2019,2700.7494
1703,12.02.2019,2705.7716
1704,11.02.2019,2689.9993
1705,10.02.2019,2695.935
1706,09.02.2019,2695.935
1707,08.02.2019,2695.935
1708,07.02.2019,2696.4088
1709,06.02.2019,2721.5854
1710,05.02.2019,2742.3692
1711,04.02.2019,2757.0704
1712,03.02.2019,2774.096
1713,02.02.2019,2774.096
1714,01.02.2019,2774.096
1715,31.01.2019,2775.5525
1716,30.01.2019,2777.2064
1717,29.01.2019,2779.0097
1718,28.01.2019,2781.7285
1719,27.01.2019,2778.6528
1720,26.01.2019,2778.6528
1721,25.01.2019,2778.6528
1722,24.01.2019,2770.3713
1723,23.01.2019,2789.5838
1724,22.01.2019,2794.8597
1725,21.01.2019,2798.0832
1726,20.01.2019,2803.3609
1727,19.01.2019,2803.3609
1728,18.01.2019,2803.3609
1729,17.01.2019,2800.8502
1730,16.01.2019,2816.6809
1731,15.01.2019,2802.3674
1732,14.01.2019,2815.3842
1733,13.01.2019,2827.0148
1734,12.01.2019,2827.0148
1735,11.01.2019,2827.0148
1736,10.01.2019,2812.2133
1737,09.01.2019,2802.3739
1738,08.01.2019,2770.94
1739,07.01.2019,2751.1682
1740,06.01.2019,2751.1682
1741,05.01.2019,2751.1682
1742,04.01.2019,2751.1682
1743,03.01.2019,2768.8264
1744,02.01.2019,2768.8264
1745,01.01.2019,2768.8264
1746,31.12.2018,2768.8264
1747,30.12.2018,2768.8264
1748,29.12.2018,2768.8264
1749,28.12.2018,2745.4979
1750,27.12.2018,2726.7788
1751,26.12.2018,2743.3934
1752,25.12.2018,2743.3934
1753,24.12.2018,2743.3934
1754,23.12.2018,2743.3934
1755,22.12.2018,2743.3934
1756,21.12.2018,2757.6874
1757,20.12.2018,2771.7006
1758,19.12.2018,2784.7943
1759,18.12.2018,2788.6082
1760,17.12.2018,2783.7123
1761,16.12.2018,2786.7006
1762,15.12.2018,2786.7006
1763,14.12.2018,2786.7006
1764,13.12.2018,2780.8135
1765,12.12.2018,2771.3165
1766,11.12.2018,2777.6824
1767,10.12.2018,2782.4246
1768,09.12.2018,2787.9569
1769,08.12.2018,2787.9569
1770,07.12.2018,2787.9569
1771,06.12.2018,2797.5656
1772,05.12.2018,2812.5926
1773,04.12.2018,2817.2738
1774,03.12.2018,2822.2764
1775,02.12.2018,2839.0932
1776,01.12.2018,2839.0932
1777,30.11.2018,2839.0932
1778,29.11.2018,2826.9049
1779,28.11.2018,2810.5334
1780,27.11.2018,2789.8447
1781,26.11.2018,2779.5828
1782,25.11.2018,2774.5837
1783,24.11.2018,2774.5837
1784,23.11.2018,2774.5837
1785,22.11.2018,2777.4898
1786,21.11.2018,2776.3875
1787,20.11.2018,2776.4829
1788,19.11.2018,2775.497
1789,18.11.2018,2777.4256
1790,17.11.2018,2777.4256
1791,16.11.2018,2777.4256
1792,15.11.2018,2783.9406
1793,14.11.2018,2791.8162
1794,13.11.2018,2790.3737
1795,12.11.2018,2789.1641
1796,11.11.2018,2792.6734
1797,10.11.2018,2792.6734
1798,09.11.2018,2792.6734
1799,08.11.2018,2789.6958
1800,07.11.2018,2795.584
1801,06.11.2018,2801.5313
1802,05.11.2018,2813.2823
1803,04.11.2018,2815.7863
1804,03.11.2018,2815.7863
1805,02.11.2018,2815.7863
1806,01.11.2018,2811.8832
1807,31.10.2018,2816.4437
1808,30.10.2018,2820.2526
1809,29.10.2018,2826.5984
1810,28.10.2018,2833.5582
1811,27.10.2018,2833.5582
1812,26.10.2018,2833.5582
1813,25.10.2018,2821.3097
1814,24.10.2018,2814.9402
1815,23.10.2018,2808.0405
1816,22.10.2018,2818.2001
1817,21.10.2018,2803.6647
1818,20.10.2018,2803.6647
1819,19.10.2018,2803.6647
1820,18.10.2018,2791.6894
1821,17.10.2018,2793.002
1822,16.10.2018,2792.8166
1823,15.10.2018,2798.4519
1824,14.10.2018,2798.4519
1825,13.10.2018,2798.4519
1826,12.10.2018,2798.4519
1827,11.10.2018,2800.2897
1828,10.10.2018,2808.144
1829,09.10.2018,2808.792
1830,08.10.2018,2808.4816
1831,07.10.2018,2817.5055
1832,06.10.2018,2817.5055
1833,05.10.2018,2817.5055
1834,04.10.2018,2832.0055
1835,03.10.2018,2827.6259
1836,02.10.2018,2821.2677
1837,01.10.2018,2826.9931
1838,30.09.2018,2829.8262
1839,29.09.2018,2829.8262
1840,28.09.2018,2829.8262
1841,27.09.2018,2814.2843
1842,26.09.2018,2806.1209
1843,25.09.2018,2811.1097
1844,24.09.2018,2806.288
1845,23.09.2018,2806.185
1846,22.09.2018,2806.185
1847,21.09.2018,2806.185
1848,20.09.2018,2812.0205
1849,19.09.2018,2815.1007
1850,18.09.2018,2812.6754
1851,17.09.2018,2815.2072
1852,16.09.2018,2812.6838
1853,15.09.2018,2812.6838
1854,14.09.2018,2812.6838
1855,13.09.2018,2802.6096
1856,12.09.2018,2809.5614
1857,11.09.2018,2820.0688
1858,10.09.2018,2826.4977
1859,09.09.2018,2822.4632
1860,08.09.2018,2822.4632
1861,07.09.2018,2822.4632
1862,06.09.2018,2841.1552
1863,05.09.2018,2849.2993
1864,04.09.2018,2837.8299
1865,03.09.2018,2824.6117
1866,02.09.2018,2827.9437
1867,01.09.2018,2827.9437
1868,31.08.2018,2827.9437
1869,30.08.2018,2811.6426
1870,29.08.2018,2805.1217
1871,28.08.2018,2788.524
1872,27.08.2018,2785.3197
1873,26.08.2018,2788.5488
1874,25.08.2018,2788.5488
1875,24.08.2018,2788.5488
1876,23.08.2018,2788.5488
1877,22.08.2018,2770.9475
1878,21.08.2018,2769.668
1879,20.08.2018,2789.8554
1880,19.08.2018,2767.0533
1881,18.08.2018,2767.0533
1882,17.08.2018,2767.0533
1883,16.08.2018,2744.986
1884,15.08.2018,2745.8922
1885,14.08.2018,2734.4448
1886,13.08.2018,2724.564
1887,12.08.2018,2711.1393
1888,11.08.2018,2711.1393
1889,10.08.2018,2711.1393
1890,09.08.2018,2696.1726
1891,08.08.2018,2702.1054
1892,07.08.2018,2713.1725
1893,06.08.2018,2709.2701
1894,05.08.2018,2701.1867
1895,04.08.2018,2701.1867
1896,03.08.2018,2701.1867
1897,02.08.2018,2696.213
1898,01.08.2018,2686.6717
1899,31.07.2018,2675.5214
1900,30.07.2018,2676.1506
1901,29.07.2018,2665.1412
1902,28.07.2018,2665.1412
1903,27.07.2018,2665.1412
